split,index,rgb_path,depth_path,label_path
train,835,images\train_00835.png,depths_png16mm\train_00835.png,labels_png\train_00835.png
train,401,images\train_00401.png,depths_png16mm\train_00401.png,labels_png\train_00401.png
train,143,images\train_00143.png,depths_png16mm\train_00143.png,labels_png\train_00143.png
train,1032,images\train_01032.png,depths_png16mm\train_01032.png,labels_png\train_01032.png
train,902,images\train_00902.png,depths_png16mm\train_00902.png,labels_png\train_00902.png
train,62,images\train_00062.png,depths_png16mm\train_00062.png,labels_png\train_00062.png
train,487,images\train_00487.png,depths_png16mm\train_00487.png,labels_png\train_00487.png
train,287,images\train_00287.png,depths_png16mm\train_00287.png,labels_png\train_00287.png
train,1446,images\train_01446.png,depths_png16mm\train_01446.png,labels_png\train_01446.png
train,3,images\train_00003.png,depths_png16mm\train_00003.png,labels_png\train_00003.png
train,285,images\train_00285.png,depths_png16mm\train_00285.png,labels_png\train_00285.png
train,142,images\train_00142.png,depths_png16mm\train_00142.png,labels_png\train_00142.png
train,691,images\train_00691.png,depths_png16mm\train_00691.png,labels_png\train_00691.png
train,597,images\train_00597.png,depths_png16mm\train_00597.png,labels_png\train_00597.png
train,836,images\train_00836.png,depths_png16mm\train_00836.png,labels_png\train_00836.png
train,12,images\train_00012.png,depths_png16mm\train_00012.png,labels_png\train_00012.png
train,1252,images\train_01252.png,depths_png16mm\train_01252.png,labels_png\train_01252.png
train,32,images\train_00032.png,depths_png16mm\train_00032.png,labels_png\train_00032.png
train,837,images\train_00837.png,depths_png16mm\train_00837.png,labels_png\train_00837.png
train,442,images\train_00442.png,depths_png16mm\train_00442.png,labels_png\train_00442.png
train,635,images\train_00635.png,depths_png16mm\train_00635.png,labels_png\train_00635.png
train,148,images\train_00148.png,depths_png16mm\train_00148.png,labels_png\train_00148.png
train,1111,images\train_01111.png,depths_png16mm\train_01111.png,labels_png\train_01111.png
train,1409,images\train_01409.png,depths_png16mm\train_01409.png,labels_png\train_01409.png
train,945,images\train_00945.png,depths_png16mm\train_00945.png,labels_png\train_00945.png
train,1266,images\train_01266.png,depths_png16mm\train_01266.png,labels_png\train_01266.png
train,348,images\train_00348.png,depths_png16mm\train_00348.png,labels_png\train_00348.png
train,440,images\train_00440.png,depths_png16mm\train_00440.png,labels_png\train_00440.png
train,601,images\train_00601.png,depths_png16mm\train_00601.png,labels_png\train_00601.png
train,231,images\train_00231.png,depths_png16mm\train_00231.png,labels_png\train_00231.png
train,22,images\train_00022.png,depths_png16mm\train_00022.png,labels_png\train_00022.png
train,450,images\train_00450.png,depths_png16mm\train_00450.png,labels_png\train_00450.png
train,736,images\train_00736.png,depths_png16mm\train_00736.png,labels_png\train_00736.png
train,756,images\train_00756.png,depths_png16mm\train_00756.png,labels_png\train_00756.png
train,959,images\train_00959.png,depths_png16mm\train_00959.png,labels_png\train_00959.png
train,1282,images\train_01282.png,depths_png16mm\train_01282.png,labels_png\train_01282.png
train,1053,images\train_01053.png,depths_png16mm\train_01053.png,labels_png\train_01053.png
train,290,images\train_00290.png,depths_png16mm\train_00290.png,labels_png\train_00290.png
train,781,images\train_00781.png,depths_png16mm\train_00781.png,labels_png\train_00781.png
train,366,images\train_00366.png,depths_png16mm\train_00366.png,labels_png\train_00366.png
train,1165,images\train_01165.png,depths_png16mm\train_01165.png,labels_png\train_01165.png
train,876,images\train_00876.png,depths_png16mm\train_00876.png,labels_png\train_00876.png
train,703,images\train_00703.png,depths_png16mm\train_00703.png,labels_png\train_00703.png
train,435,images\train_00435.png,depths_png16mm\train_00435.png,labels_png\train_00435.png
train,1052,images\train_01052.png,depths_png16mm\train_01052.png,labels_png\train_01052.png
train,738,images\train_00738.png,depths_png16mm\train_00738.png,labels_png\train_00738.png
train,671,images\train_00671.png,depths_png16mm\train_00671.png,labels_png\train_00671.png
train,603,images\train_00603.png,depths_png16mm\train_00603.png,labels_png\train_00603.png
train,190,images\train_00190.png,depths_png16mm\train_00190.png,labels_png\train_00190.png
train,657,images\train_00657.png,depths_png16mm\train_00657.png,labels_png\train_00657.png
train,742,images\train_00742.png,depths_png16mm\train_00742.png,labels_png\train_00742.png
train,1284,images\train_01284.png,depths_png16mm\train_01284.png,labels_png\train_01284.png
train,297,images\train_00297.png,depths_png16mm\train_00297.png,labels_png\train_00297.png
train,370,images\train_00370.png,depths_png16mm\train_00370.png,labels_png\train_00370.png
train,907,images\train_00907.png,depths_png16mm\train_00907.png,labels_png\train_00907.png
train,1358,images\train_01358.png,depths_png16mm\train_01358.png,labels_png\train_01358.png
train,1264,images\train_01264.png,depths_png16mm\train_01264.png,labels_png\train_01264.png
train,656,images\train_00656.png,depths_png16mm\train_00656.png,labels_png\train_00656.png
train,940,images\train_00940.png,depths_png16mm\train_00940.png,labels_png\train_00940.png
train,1302,images\train_01302.png,depths_png16mm\train_01302.png,labels_png\train_01302.png
train,969,images\train_00969.png,depths_png16mm\train_00969.png,labels_png\train_00969.png
train,967,images\train_00967.png,depths_png16mm\train_00967.png,labels_png\train_00967.png
train,1237,images\train_01237.png,depths_png16mm\train_01237.png,labels_png\train_01237.png
train,615,images\train_00615.png,depths_png16mm\train_00615.png,labels_png\train_00615.png
train,870,images\train_00870.png,depths_png16mm\train_00870.png,labels_png\train_00870.png
train,1295,images\train_01295.png,depths_png16mm\train_01295.png,labels_png\train_01295.png
train,950,images\train_00950.png,depths_png16mm\train_00950.png,labels_png\train_00950.png
train,97,images\train_00097.png,depths_png16mm\train_00097.png,labels_png\train_00097.png
train,1425,images\train_01425.png,depths_png16mm\train_01425.png,labels_png\train_01425.png
train,432,images\train_00432.png,depths_png16mm\train_00432.png,labels_png\train_00432.png
train,311,images\train_00311.png,depths_png16mm\train_00311.png,labels_png\train_00311.png
train,822,images\train_00822.png,depths_png16mm\train_00822.png,labels_png\train_00822.png
train,1206,images\train_01206.png,depths_png16mm\train_01206.png,labels_png\train_01206.png
train,984,images\train_00984.png,depths_png16mm\train_00984.png,labels_png\train_00984.png
train,881,images\train_00881.png,depths_png16mm\train_00881.png,labels_png\train_00881.png
train,1046,images\train_01046.png,depths_png16mm\train_01046.png,labels_png\train_01046.png
train,831,images\train_00831.png,depths_png16mm\train_00831.png,labels_png\train_00831.png
train,161,images\train_00161.png,depths_png16mm\train_00161.png,labels_png\train_00161.png
train,1068,images\train_01068.png,depths_png16mm\train_01068.png,labels_png\train_01068.png
train,685,images\train_00685.png,depths_png16mm\train_00685.png,labels_png\train_00685.png
train,88,images\train_00088.png,depths_png16mm\train_00088.png,labels_png\train_00088.png
train,1213,images\train_01213.png,depths_png16mm\train_01213.png,labels_png\train_01213.png
train,1123,images\train_01123.png,depths_png16mm\train_01123.png,labels_png\train_01123.png
train,896,images\train_00896.png,depths_png16mm\train_00896.png,labels_png\train_00896.png
train,684,images\train_00684.png,depths_png16mm\train_00684.png,labels_png\train_00684.png
train,1433,images\train_01433.png,depths_png16mm\train_01433.png,labels_png\train_01433.png
train,1214,images\train_01214.png,depths_png16mm\train_01214.png,labels_png\train_01214.png
train,403,images\train_00403.png,depths_png16mm\train_00403.png,labels_png\train_00403.png
train,436,images\train_00436.png,depths_png16mm\train_00436.png,labels_png\train_00436.png
train,211,images\train_00211.png,depths_png16mm\train_00211.png,labels_png\train_00211.png
train,1168,images\train_01168.png,depths_png16mm\train_01168.png,labels_png\train_01168.png
train,1009,images\train_01009.png,depths_png16mm\train_01009.png,labels_png\train_01009.png
train,1176,images\train_01176.png,depths_png16mm\train_01176.png,labels_png\train_01176.png
train,130,images\train_00130.png,depths_png16mm\train_00130.png,labels_png\train_00130.png
train,288,images\train_00288.png,depths_png16mm\train_00288.png,labels_png\train_00288.png
train,638,images\train_00638.png,depths_png16mm\train_00638.png,labels_png\train_00638.png
train,562,images\train_00562.png,depths_png16mm\train_00562.png,labels_png\train_00562.png
train,1072,images\train_01072.png,depths_png16mm\train_01072.png,labels_png\train_01072.png
train,1395,images\train_01395.png,depths_png16mm\train_01395.png,labels_png\train_01395.png
train,750,images\train_00750.png,depths_png16mm\train_00750.png,labels_png\train_00750.png
train,1272,images\train_01272.png,depths_png16mm\train_01272.png,labels_png\train_01272.png
train,453,images\train_00453.png,depths_png16mm\train_00453.png,labels_png\train_00453.png
train,495,images\train_00495.png,depths_png16mm\train_00495.png,labels_png\train_00495.png
train,929,images\train_00929.png,depths_png16mm\train_00929.png,labels_png\train_00929.png
train,863,images\train_00863.png,depths_png16mm\train_00863.png,labels_png\train_00863.png
train,960,images\train_00960.png,depths_png16mm\train_00960.png,labels_png\train_00960.png
train,1077,images\train_01077.png,depths_png16mm\train_01077.png,labels_png\train_01077.png
train,1416,images\train_01416.png,depths_png16mm\train_01416.png,labels_png\train_01416.png
train,666,images\train_00666.png,depths_png16mm\train_00666.png,labels_png\train_00666.png
train,471,images\train_00471.png,depths_png16mm\train_00471.png,labels_png\train_00471.png
train,625,images\train_00625.png,depths_png16mm\train_00625.png,labels_png\train_00625.png
train,402,images\train_00402.png,depths_png16mm\train_00402.png,labels_png\train_00402.png
train,207,images\train_00207.png,depths_png16mm\train_00207.png,labels_png\train_00207.png
train,1115,images\train_01115.png,depths_png16mm\train_01115.png,labels_png\train_01115.png
train,966,images\train_00966.png,depths_png16mm\train_00966.png,labels_png\train_00966.png
train,241,images\train_00241.png,depths_png16mm\train_00241.png,labels_png\train_00241.png
train,1194,images\train_01194.png,depths_png16mm\train_01194.png,labels_png\train_01194.png
train,1403,images\train_01403.png,depths_png16mm\train_01403.png,labels_png\train_01403.png
train,1200,images\train_01200.png,depths_png16mm\train_01200.png,labels_png\train_01200.png
train,1247,images\train_01247.png,depths_png16mm\train_01247.png,labels_png\train_01247.png
train,1310,images\train_01310.png,depths_png16mm\train_01310.png,labels_png\train_01310.png
train,1167,images\train_01167.png,depths_png16mm\train_01167.png,labels_png\train_01167.png
train,1405,images\train_01405.png,depths_png16mm\train_01405.png,labels_png\train_01405.png
train,758,images\train_00758.png,depths_png16mm\train_00758.png,labels_png\train_00758.png
train,215,images\train_00215.png,depths_png16mm\train_00215.png,labels_png\train_00215.png
train,582,images\train_00582.png,depths_png16mm\train_00582.png,labels_png\train_00582.png
train,1232,images\train_01232.png,depths_png16mm\train_01232.png,labels_png\train_01232.png
train,766,images\train_00766.png,depths_png16mm\train_00766.png,labels_png\train_00766.png
train,1153,images\train_01153.png,depths_png16mm\train_01153.png,labels_png\train_01153.png
train,1344,images\train_01344.png,depths_png16mm\train_01344.png,labels_png\train_01344.png
train,1204,images\train_01204.png,depths_png16mm\train_01204.png,labels_png\train_01204.png
train,1285,images\train_01285.png,depths_png16mm\train_01285.png,labels_png\train_01285.png
train,104,images\train_00104.png,depths_png16mm\train_00104.png,labels_png\train_00104.png
train,972,images\train_00972.png,depths_png16mm\train_00972.png,labels_png\train_00972.png
train,333,images\train_00333.png,depths_png16mm\train_00333.png,labels_png\train_00333.png
train,729,images\train_00729.png,depths_png16mm\train_00729.png,labels_png\train_00729.png
train,1056,images\train_01056.png,depths_png16mm\train_01056.png,labels_png\train_01056.png
train,618,images\train_00618.png,depths_png16mm\train_00618.png,labels_png\train_00618.png
train,1307,images\train_01307.png,depths_png16mm\train_01307.png,labels_png\train_01307.png
train,111,images\train_00111.png,depths_png16mm\train_00111.png,labels_png\train_00111.png
train,659,images\train_00659.png,depths_png16mm\train_00659.png,labels_png\train_00659.png
train,1151,images\train_01151.png,depths_png16mm\train_01151.png,labels_png\train_01151.png
train,988,images\train_00988.png,depths_png16mm\train_00988.png,labels_png\train_00988.png
train,768,images\train_00768.png,depths_png16mm\train_00768.png,labels_png\train_00768.png
train,1113,images\train_01113.png,depths_png16mm\train_01113.png,labels_png\train_01113.png
train,175,images\train_00175.png,depths_png16mm\train_00175.png,labels_png\train_00175.png
train,1015,images\train_01015.png,depths_png16mm\train_01015.png,labels_png\train_01015.png
train,425,images\train_00425.png,depths_png16mm\train_00425.png,labels_png\train_00425.png
train,865,images\train_00865.png,depths_png16mm\train_00865.png,labels_png\train_00865.png
train,1221,images\train_01221.png,depths_png16mm\train_01221.png,labels_png\train_01221.png
train,138,images\train_00138.png,depths_png16mm\train_00138.png,labels_png\train_00138.png
train,809,images\train_00809.png,depths_png16mm\train_00809.png,labels_png\train_00809.png
train,108,images\train_00108.png,depths_png16mm\train_00108.png,labels_png\train_00108.png
train,693,images\train_00693.png,depths_png16mm\train_00693.png,labels_png\train_00693.png
train,1039,images\train_01039.png,depths_png16mm\train_01039.png,labels_png\train_01039.png
train,634,images\train_00634.png,depths_png16mm\train_00634.png,labels_png\train_00634.png
train,437,images\train_00437.png,depths_png16mm\train_00437.png,labels_png\train_00437.png
train,1175,images\train_01175.png,depths_png16mm\train_01175.png,labels_png\train_01175.png
train,941,images\train_00941.png,depths_png16mm\train_00941.png,labels_png\train_00941.png
train,220,images\train_00220.png,depths_png16mm\train_00220.png,labels_png\train_00220.png
train,178,images\train_00178.png,depths_png16mm\train_00178.png,labels_png\train_00178.png
train,326,images\train_00326.png,depths_png16mm\train_00326.png,labels_png\train_00326.png
train,791,images\train_00791.png,depths_png16mm\train_00791.png,labels_png\train_00791.png
train,251,images\train_00251.png,depths_png16mm\train_00251.png,labels_png\train_00251.png
train,614,images\train_00614.png,depths_png16mm\train_00614.png,labels_png\train_00614.png
train,1100,images\train_01100.png,depths_png16mm\train_01100.png,labels_png\train_01100.png
train,94,images\train_00094.png,depths_png16mm\train_00094.png,labels_png\train_00094.png
train,42,images\train_00042.png,depths_png16mm\train_00042.png,labels_png\train_00042.png
train,560,images\train_00560.png,depths_png16mm\train_00560.png,labels_png\train_00560.png
train,1070,images\train_01070.png,depths_png16mm\train_01070.png,labels_png\train_01070.png
train,441,images\train_00441.png,depths_png16mm\train_00441.png,labels_png\train_00441.png
train,871,images\train_00871.png,depths_png16mm\train_00871.png,labels_png\train_00871.png
train,329,images\train_00329.png,depths_png16mm\train_00329.png,labels_png\train_00329.png
train,1004,images\train_01004.png,depths_png16mm\train_01004.png,labels_png\train_01004.png
train,1371,images\train_01371.png,depths_png16mm\train_01371.png,labels_png\train_01371.png
train,361,images\train_00361.png,depths_png16mm\train_00361.png,labels_png\train_00361.png
train,195,images\train_00195.png,depths_png16mm\train_00195.png,labels_png\train_00195.png
train,41,images\train_00041.png,depths_png16mm\train_00041.png,labels_png\train_00041.png
train,264,images\train_00264.png,depths_png16mm\train_00264.png,labels_png\train_00264.png
train,891,images\train_00891.png,depths_png16mm\train_00891.png,labels_png\train_00891.png
train,322,images\train_00322.png,depths_png16mm\train_00322.png,labels_png\train_00322.png
train,578,images\train_00578.png,depths_png16mm\train_00578.png,labels_png\train_00578.png
train,826,images\train_00826.png,depths_png16mm\train_00826.png,labels_png\train_00826.png
train,1037,images\train_01037.png,depths_png16mm\train_01037.png,labels_png\train_01037.png
train,254,images\train_00254.png,depths_png16mm\train_00254.png,labels_png\train_00254.png
train,276,images\train_00276.png,depths_png16mm\train_00276.png,labels_png\train_00276.png
train,112,images\train_00112.png,depths_png16mm\train_00112.png,labels_png\train_00112.png
train,921,images\train_00921.png,depths_png16mm\train_00921.png,labels_png\train_00921.png
train,813,images\train_00813.png,depths_png16mm\train_00813.png,labels_png\train_00813.png
train,1158,images\train_01158.png,depths_png16mm\train_01158.png,labels_png\train_01158.png
train,1025,images\train_01025.png,depths_png16mm\train_01025.png,labels_png\train_01025.png
train,394,images\train_00394.png,depths_png16mm\train_00394.png,labels_png\train_00394.png
train,475,images\train_00475.png,depths_png16mm\train_00475.png,labels_png\train_00475.png
train,834,images\train_00834.png,depths_png16mm\train_00834.png,labels_png\train_00834.png
train,780,images\train_00780.png,depths_png16mm\train_00780.png,labels_png\train_00780.png
train,73,images\train_00073.png,depths_png16mm\train_00073.png,labels_png\train_00073.png
train,944,images\train_00944.png,depths_png16mm\train_00944.png,labels_png\train_00944.png
train,352,images\train_00352.png,depths_png16mm\train_00352.png,labels_png\train_00352.png
train,583,images\train_00583.png,depths_png16mm\train_00583.png,labels_png\train_00583.png
train,730,images\train_00730.png,depths_png16mm\train_00730.png,labels_png\train_00730.png
train,1372,images\train_01372.png,depths_png16mm\train_01372.png,labels_png\train_01372.png
train,305,images\train_00305.png,depths_png16mm\train_00305.png,labels_png\train_00305.png
train,571,images\train_00571.png,depths_png16mm\train_00571.png,labels_png\train_00571.png
train,492,images\train_00492.png,depths_png16mm\train_00492.png,labels_png\train_00492.png
train,47,images\train_00047.png,depths_png16mm\train_00047.png,labels_png\train_00047.png
train,514,images\train_00514.png,depths_png16mm\train_00514.png,labels_png\train_00514.png
train,146,images\train_00146.png,depths_png16mm\train_00146.png,labels_png\train_00146.png
train,131,images\train_00131.png,depths_png16mm\train_00131.png,labels_png\train_00131.png
train,563,images\train_00563.png,depths_png16mm\train_00563.png,labels_png\train_00563.png
train,1250,images\train_01250.png,depths_png16mm\train_01250.png,labels_png\train_01250.png
train,1013,images\train_01013.png,depths_png16mm\train_01013.png,labels_png\train_01013.png
train,708,images\train_00708.png,depths_png16mm\train_00708.png,labels_png\train_00708.png
train,1022,images\train_01022.png,depths_png16mm\train_01022.png,labels_png\train_01022.png
train,1145,images\train_01145.png,depths_png16mm\train_01145.png,labels_png\train_01145.png
train,486,images\train_00486.png,depths_png16mm\train_00486.png,labels_png\train_00486.png
train,903,images\train_00903.png,depths_png16mm\train_00903.png,labels_png\train_00903.png
train,342,images\train_00342.png,depths_png16mm\train_00342.png,labels_png\train_00342.png
train,523,images\train_00523.png,depths_png16mm\train_00523.png,labels_png\train_00523.png
train,1164,images\train_01164.png,depths_png16mm\train_01164.png,labels_png\train_01164.png
train,1292,images\train_01292.png,depths_png16mm\train_01292.png,labels_png\train_01292.png
train,272,images\train_00272.png,depths_png16mm\train_00272.png,labels_png\train_00272.png
train,763,images\train_00763.png,depths_png16mm\train_00763.png,labels_png\train_00763.png
train,840,images\train_00840.png,depths_png16mm\train_00840.png,labels_png\train_00840.png
train,249,images\train_00249.png,depths_png16mm\train_00249.png,labels_png\train_00249.png
train,725,images\train_00725.png,depths_png16mm\train_00725.png,labels_png\train_00725.png
train,1306,images\train_01306.png,depths_png16mm\train_01306.png,labels_png\train_01306.png
train,1071,images\train_01071.png,depths_png16mm\train_01071.png,labels_png\train_01071.png
train,1192,images\train_01192.png,depths_png16mm\train_01192.png,labels_png\train_01192.png
train,1283,images\train_01283.png,depths_png16mm\train_01283.png,labels_png\train_01283.png
train,785,images\train_00785.png,depths_png16mm\train_00785.png,labels_png\train_00785.png
train,686,images\train_00686.png,depths_png16mm\train_00686.png,labels_png\train_00686.png
train,396,images\train_00396.png,depths_png16mm\train_00396.png,labels_png\train_00396.png
train,447,images\train_00447.png,depths_png16mm\train_00447.png,labels_png\train_00447.png
train,79,images\train_00079.png,depths_png16mm\train_00079.png,labels_png\train_00079.png
train,963,images\train_00963.png,depths_png16mm\train_00963.png,labels_png\train_00963.png
train,795,images\train_00795.png,depths_png16mm\train_00795.png,labels_png\train_00795.png
train,386,images\train_00386.png,depths_png16mm\train_00386.png,labels_png\train_00386.png
train,882,images\train_00882.png,depths_png16mm\train_00882.png,labels_png\train_00882.png
train,338,images\train_00338.png,depths_png16mm\train_00338.png,labels_png\train_00338.png
train,572,images\train_00572.png,depths_png16mm\train_00572.png,labels_png\train_00572.png
train,557,images\train_00557.png,depths_png16mm\train_00557.png,labels_png\train_00557.png
train,723,images\train_00723.png,depths_png16mm\train_00723.png,labels_png\train_00723.png
train,549,images\train_00549.png,depths_png16mm\train_00549.png,labels_png\train_00549.png
train,1269,images\train_01269.png,depths_png16mm\train_01269.png,labels_png\train_01269.png
train,422,images\train_00422.png,depths_png16mm\train_00422.png,labels_png\train_00422.png
train,869,images\train_00869.png,depths_png16mm\train_00869.png,labels_png\train_00869.png
train,184,images\train_00184.png,depths_png16mm\train_00184.png,labels_png\train_00184.png
train,602,images\train_00602.png,depths_png16mm\train_00602.png,labels_png\train_00602.png
train,54,images\train_00054.png,depths_png16mm\train_00054.png,labels_png\train_00054.png
train,1088,images\train_01088.png,depths_png16mm\train_01088.png,labels_png\train_01088.png
train,842,images\train_00842.png,depths_png16mm\train_00842.png,labels_png\train_00842.png
train,534,images\train_00534.png,depths_png16mm\train_00534.png,labels_png\train_00534.png
train,1128,images\train_01128.png,depths_png16mm\train_01128.png,labels_png\train_01128.png
train,19,images\train_00019.png,depths_png16mm\train_00019.png,labels_png\train_00019.png
train,771,images\train_00771.png,depths_png16mm\train_00771.png,labels_png\train_00771.png
train,739,images\train_00739.png,depths_png16mm\train_00739.png,labels_png\train_00739.png
train,374,images\train_00374.png,depths_png16mm\train_00374.png,labels_png\train_00374.png
train,496,images\train_00496.png,depths_png16mm\train_00496.png,labels_png\train_00496.png
train,692,images\train_00692.png,depths_png16mm\train_00692.png,labels_png\train_00692.png
train,1355,images\train_01355.png,depths_png16mm\train_01355.png,labels_png\train_01355.png
train,1186,images\train_01186.png,depths_png16mm\train_01186.png,labels_png\train_01186.png
train,63,images\train_00063.png,depths_png16mm\train_00063.png,labels_png\train_00063.png
train,5,images\train_00005.png,depths_png16mm\train_00005.png,labels_png\train_00005.png
train,377,images\train_00377.png,depths_png16mm\train_00377.png,labels_png\train_00377.png
train,954,images\train_00954.png,depths_png16mm\train_00954.png,labels_png\train_00954.png
train,587,images\train_00587.png,depths_png16mm\train_00587.png,labels_png\train_00587.png
train,115,images\train_00115.png,depths_png16mm\train_00115.png,labels_png\train_00115.png
train,979,images\train_00979.png,depths_png16mm\train_00979.png,labels_png\train_00979.png
train,113,images\train_00113.png,depths_png16mm\train_00113.png,labels_png\train_00113.png
train,412,images\train_00412.png,depths_png16mm\train_00412.png,labels_png\train_00412.png
train,23,images\train_00023.png,depths_png16mm\train_00023.png,labels_png\train_00023.png
train,1135,images\train_01135.png,depths_png16mm\train_01135.png,labels_png\train_01135.png
train,1323,images\train_01323.png,depths_png16mm\train_01323.png,labels_png\train_01323.png
train,1005,images\train_01005.png,depths_png16mm\train_01005.png,labels_png\train_01005.png
train,253,images\train_00253.png,depths_png16mm\train_00253.png,labels_png\train_00253.png
train,1109,images\train_01109.png,depths_png16mm\train_01109.png,labels_png\train_01109.png
train,302,images\train_00302.png,depths_png16mm\train_00302.png,labels_png\train_00302.png
train,121,images\train_00121.png,depths_png16mm\train_00121.png,labels_png\train_00121.png
train,511,images\train_00511.png,depths_png16mm\train_00511.png,labels_png\train_00511.png
train,192,images\train_00192.png,depths_png16mm\train_00192.png,labels_png\train_00192.png
train,359,images\train_00359.png,depths_png16mm\train_00359.png,labels_png\train_00359.png
train,1220,images\train_01220.png,depths_png16mm\train_01220.png,labels_png\train_01220.png
train,1199,images\train_01199.png,depths_png16mm\train_01199.png,labels_png\train_01199.png
train,399,images\train_00399.png,depths_png16mm\train_00399.png,labels_png\train_00399.png
train,268,images\train_00268.png,depths_png16mm\train_00268.png,labels_png\train_00268.png
train,1183,images\train_01183.png,depths_png16mm\train_01183.png,labels_png\train_01183.png
train,362,images\train_00362.png,depths_png16mm\train_00362.png,labels_png\train_00362.png
train,470,images\train_00470.png,depths_png16mm\train_00470.png,labels_png\train_00470.png
train,927,images\train_00927.png,depths_png16mm\train_00927.png,labels_png\train_00927.png
train,494,images\train_00494.png,depths_png16mm\train_00494.png,labels_png\train_00494.png
train,1058,images\train_01058.png,depths_png16mm\train_01058.png,labels_png\train_01058.png
train,1216,images\train_01216.png,depths_png16mm\train_01216.png,labels_png\train_01216.png
train,595,images\train_00595.png,depths_png16mm\train_00595.png,labels_png\train_00595.png
train,154,images\train_00154.png,depths_png16mm\train_00154.png,labels_png\train_00154.png
train,252,images\train_00252.png,depths_png16mm\train_00252.png,labels_png\train_00252.png
train,1095,images\train_01095.png,depths_png16mm\train_01095.png,labels_png\train_01095.png
train,998,images\train_00998.png,depths_png16mm\train_00998.png,labels_png\train_00998.png
train,1340,images\train_01340.png,depths_png16mm\train_01340.png,labels_png\train_01340.png
train,388,images\train_00388.png,depths_png16mm\train_00388.png,labels_png\train_00388.png
train,636,images\train_00636.png,depths_png16mm\train_00636.png,labels_png\train_00636.png
train,689,images\train_00689.png,depths_png16mm\train_00689.png,labels_png\train_00689.png
train,765,images\train_00765.png,depths_png16mm\train_00765.png,labels_png\train_00765.png
train,244,images\train_00244.png,depths_png16mm\train_00244.png,labels_png\train_00244.png
train,1044,images\train_01044.png,depths_png16mm\train_01044.png,labels_png\train_01044.png
train,179,images\train_00179.png,depths_png16mm\train_00179.png,labels_png\train_00179.png
train,177,images\train_00177.png,depths_png16mm\train_00177.png,labels_png\train_00177.png
train,1208,images\train_01208.png,depths_png16mm\train_01208.png,labels_png\train_01208.png
train,468,images\train_00468.png,depths_png16mm\train_00468.png,labels_png\train_00468.png
train,411,images\train_00411.png,depths_png16mm\train_00411.png,labels_png\train_00411.png
train,383,images\train_00383.png,depths_png16mm\train_00383.png,labels_png\train_00383.png
train,71,images\train_00071.png,depths_png16mm\train_00071.png,labels_png\train_00071.png
train,358,images\train_00358.png,depths_png16mm\train_00358.png,labels_png\train_00358.png
train,1347,images\train_01347.png,depths_png16mm\train_01347.png,labels_png\train_01347.png
train,389,images\train_00389.png,depths_png16mm\train_00389.png,labels_png\train_00389.png
train,1140,images\train_01140.png,depths_png16mm\train_01140.png,labels_png\train_01140.png
train,920,images\train_00920.png,depths_png16mm\train_00920.png,labels_png\train_00920.png
train,280,images\train_00280.png,depths_png16mm\train_00280.png,labels_png\train_00280.png
train,1392,images\train_01392.png,depths_png16mm\train_01392.png,labels_png\train_01392.png
train,93,images\train_00093.png,depths_png16mm\train_00093.png,labels_png\train_00093.png
train,1,images\train_00001.png,depths_png16mm\train_00001.png,labels_png\train_00001.png
train,141,images\train_00141.png,depths_png16mm\train_00141.png,labels_png\train_00141.png
train,465,images\train_00465.png,depths_png16mm\train_00465.png,labels_png\train_00465.png
train,1142,images\train_01142.png,depths_png16mm\train_01142.png,labels_png\train_01142.png
train,429,images\train_00429.png,depths_png16mm\train_00429.png,labels_png\train_00429.png
train,1089,images\train_01089.png,depths_png16mm\train_01089.png,labels_png\train_01089.png
train,762,images\train_00762.png,depths_png16mm\train_00762.png,labels_png\train_00762.png
train,339,images\train_00339.png,depths_png16mm\train_00339.png,labels_png\train_00339.png
train,18,images\train_00018.png,depths_png16mm\train_00018.png,labels_png\train_00018.png
train,1278,images\train_01278.png,depths_png16mm\train_01278.png,labels_png\train_01278.png
train,271,images\train_00271.png,depths_png16mm\train_00271.png,labels_png\train_00271.png
train,1169,images\train_01169.png,depths_png16mm\train_01169.png,labels_png\train_01169.png
train,1110,images\train_01110.png,depths_png16mm\train_01110.png,labels_png\train_01110.png
train,1380,images\train_01380.png,depths_png16mm\train_01380.png,labels_png\train_01380.png
train,1345,images\train_01345.png,depths_png16mm\train_01345.png,labels_png\train_01345.png
train,904,images\train_00904.png,depths_png16mm\train_00904.png,labels_png\train_00904.png
train,1120,images\train_01120.png,depths_png16mm\train_01120.png,labels_png\train_01120.png
train,1317,images\train_01317.png,depths_png16mm\train_01317.png,labels_png\train_01317.png
train,119,images\train_00119.png,depths_png16mm\train_00119.png,labels_png\train_00119.png
train,937,images\train_00937.png,depths_png16mm\train_00937.png,labels_png\train_00937.png
train,782,images\train_00782.png,depths_png16mm\train_00782.png,labels_png\train_00782.png
train,128,images\train_00128.png,depths_png16mm\train_00128.png,labels_png\train_00128.png
train,430,images\train_00430.png,depths_png16mm\train_00430.png,labels_png\train_00430.png
train,1170,images\train_01170.png,depths_png16mm\train_01170.png,labels_png\train_01170.png
train,1321,images\train_01321.png,depths_png16mm\train_01321.png,labels_png\train_01321.png
train,483,images\train_00483.png,depths_png16mm\train_00483.png,labels_png\train_00483.png
train,714,images\train_00714.png,depths_png16mm\train_00714.png,labels_png\train_00714.png
